customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Customer_Lifetime_Months,Average_Monthly_Spend,Service_Count,Paperless_Billing_Flag,Automatic_Payment_Flag,Short_Tenure_Flag,High_Monthly_Charge_Flag,Customer_Segment,Churn_Probability,Predicted_Churn,Risk_Level,Retention_Recommendation
1591-MQJTP,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.65,4839.15,0,51,94.88529411764704,5,1,1,0,1,Long-Term,0.10916367307888143,0,LOW,Review pricing and offer a suitable plan or discount. Offer technical support or a support package. Review fiber service experience and address possible service concerns.
5295-PCJOO,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,184.4,1,4,46.1,2,1,0,1,0,New,0.35951673604023543,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
2369-FEVNO,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,0,1,19.9,1,1,0,1,0,New,0.5369605112525679,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support.
9863-JZAIC,Male,0,No,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.0,2010.55,1,35,57.44428571428571,2,0,0,0,0,Established,0.18400298430803463,0,LOW,Offer a longer-term contract with an incentive. Offer technical support or a support package. Recommend an online security service.
7471-MQPOS,Male,1,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.9,5139.65,0,71,72.38943661971831,6,1,1,0,1,Long-Term,0.05229942068729226,0,LOW,Recommend an online security service.
7660-HDPJV,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,1,1,69.2,1,1,0,1,0,New,0.8323489942404114,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
5115-SQAAU,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.6,1673.4,0,69,24.25217391304348,2,1,1,0,0,Long-Term,0.016118602892844724,0,LOW,Monitor customer behavior and maintain service engagement.
9845-QOMAD,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.75,309.35,0,14,22.09642857142857,1,0,0,0,0,Established,0.042991041561933944,0,LOW,Monitor customer behavior and maintain service engagement.
7672-VFMXZ,Male,0,Yes,No,57,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.7,3171.6,0,57,55.642105263157895,3,0,0,0,0,Long-Term,0.10619242690596772,0,LOW,Offer a longer-term contract with an incentive. Consider encouraging automatic payment options.
9739-JLPQJ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),117.5,8670.1,0,72,120.41805555555555,8,0,1,0,1,Long-Term,0.018993852537468936,0,LOW,Review pricing and offer a suitable plan or discount. Review fiber service experience and address possible service concerns.
9916-AYHTC,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,916.0,0,48,19.08333333333333,1,0,1,0,0,Long-Term,0.01697607410403717,0,LOW,Monitor customer behavior and maintain service engagement.
3855-ONCAR,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.9,299.75,0,4,74.9375,2,1,0,1,1,New,0.6500792770714827,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
1488-SYSFC,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.65,702.05,0,31,22.646774193548385,1,1,0,0,0,Established,0.086309629246764,0,LOW,Offer a longer-term contract with an incentive. Consider encouraging automatic payment options.
7931-PXHFC,Male,0,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,1,38,61.968421052631584,4,1,0,0,0,Long-Term,0.09805656474149954,0,LOW,Recommend an online security service.
3990-QYKBE,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.5,3473.4,1,37,93.87567567567568,4,1,0,0,1,Long-Term,0.5658561158173904,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
0970-QXPXW,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,0,1,19.65,1,0,0,1,0,New,0.3153751067980329,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support.
3259-KNMRR,Male,1,No,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.75,4438.2,0,57,77.86315789473684,6,1,1,0,1,Long-Term,0.07046610005745599,0,LOW,Offer technical support or a support package. Recommend an online security service.
6120-RJKLU,Female,1,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.95,4819.75,0,62,77.73790322580645,6,1,1,0,1,Long-Term,0.024212158081774682,0,LOW,Monitor customer behavior and maintain service engagement.
9572-WUKSB,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.9,92.25,0,3,30.75,1,1,0,1,0,New,0.48068538957443396,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Recommend an online security service.
5893-KCLGT,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1567.0,0,72,21.76388888888889,1,1,0,0,0,Long-Term,0.010328158026651246,0,LOW,Monitor customer behavior and maintain service engagement.
0076-LVEPS,Male,0,No,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,45.0,1242.45,0,29,42.84310344827586,4,1,0,0,0,Established,0.08751837574559915,0,LOW,Offer a longer-term contract with an incentive.
3640-JQGJG,Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.8,559.2,0,13,43.01538461538462,1,0,1,0,0,Established,0.15439496709393197,0,LOW,Offer a longer-term contract with an incentive. Offer technical support or a support package. Recommend an online security service.
4919-MOAVT,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,220.1,1,3,73.36666666666666,1,0,0,1,0,New,0.5016372240291742,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
1596-OQSPS,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.1,531.15,0,11,48.28636363636363,2,0,0,1,0,New,0.20978972724026132,0,LOW,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
9867-XOBQA,Female,0,No,Yes,21,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,53.15,1183.2,0,21,56.34285714285714,5,0,0,0,0,Established,0.021006144559048968,0,LOW,Monitor customer behavior and maintain service engagement.
9546-KDTRB,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.7,465.85,0,19,24.51842105263158,2,0,1,0,0,Established,0.09722867314522794,0,LOW,Offer a longer-term contract with an incentive.
3090-HAWSU,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.6,6876.05,1,61,112.722131147541,7,1,1,0,1,Long-Term,0.15485205851966125,0,LOW,Review pricing and offer a suitable plan or discount. Review fiber service experience and address possible service concerns.
9820-RMCQV,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.55,501.0,1,11,45.54545454545455,2,0,1,1,0,New,0.14501106541432507,0,LOW,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
3174-RKMOW,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.95,3782.4,0,35,108.06857142857145,7,1,0,0,1,Established,0.3739407820612292,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Recommend an online security service.
1760-CAZHT,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,460.2,0,25,18.408,1,0,0,0,0,Established,0.05896693891163494,0,LOW,Offer a longer-term contract with an incentive.
7839-QRKXN,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,1,1,20.2,1,1,0,1,0,New,0.5426682517845385,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support.
8441-SHIPE,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.6,1790.35,0,67,26.72164179104477,2,1,1,0,0,Long-Term,0.017577793207686813,0,LOW,Monitor customer behavior and maintain service engagement.
5204-QZXPU,Male,0,No,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.65,733.35,1,19,38.59736842105264,2,1,0,0,0,Established,0.5322164229035287,1,MEDIUM,Offer a longer-term contract with an incentive. Offer technical support or a support package. Recommend an online security service.
4597-ELFTS,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,1334.0,1,56,23.821428571428573,2,0,0,0,0,Long-Term,0.04365105171269515,0,LOW,Consider encouraging automatic payment options.
1320-GVNHT,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),108.4,7767.25,0,72,107.87847222222224,7,1,1,0,1,Long-Term,0.03550759028390587,0,LOW,Review pricing and offer a suitable plan or discount. Offer technical support or a support package. Review fiber service experience and address possible service concerns.
1047-RNXZV,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,876.15,0,43,20.375581395348835,1,0,0,0,0,Long-Term,0.01899845577562058,0,LOW,Monitor customer behavior and maintain service engagement.
3541-ZNUHK,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.1,4600.95,0,55,83.65363636363637,4,1,0,0,1,Long-Term,0.2585369416540144,0,LOW,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
8450-JOVAH,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.7,113.55,1,2,56.775,3,0,0,1,0,New,0.2795726225491145,0,LOW,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
8725-JEDFD,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,1793.25,0,27,66.41666666666667,1,1,0,0,0,Established,0.27135301249251026,0,LOW,Offer a longer-term contract with an incentive. Offer technical support or a support package. Recommend an online security service.
7562-UXTPG,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,886.7,0,13,68.20769230769231,1,1,0,0,0,Established,0.4392887348032107,1,MEDIUM,Offer a longer-term contract with an incentive. Offer technical support or a support package. Recommend an online security service.
8071-SBTRN,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,111.15,7737.55,0,70,110.53642857142856,7,1,0,0,1,Long-Term,0.16869534268826528,0,LOW,Review pricing and offer a suitable plan or discount. Offer technical support or a support package. Review fiber service experience and address possible service concerns.
1113-IUJYX,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,105.95,1348.9,1,14,96.35,6,0,0,0,1,Established,0.39717651560899,1,MEDIUM,Review pricing and offer a suitable plan or discount. Review fiber service experience and address possible service concerns.
6668-CNMFP,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.35,1686.85,0,19,88.78157894736842,4,1,1,0,1,Established,0.11788660196369627,0,LOW,Review pricing and offer a suitable plan or discount. Recommend an online security service. Review fiber service experience and address possible service concerns.
5626-MGTUK,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.1,1879.25,0,20,93.9625,4,1,1,0,1,Established,0.3633545832553654,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
5681-LLOEI,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),91.25,4013.8,0,43,93.34418604651164,5,1,1,0,1,Long-Term,0.05007972905012138,0,LOW,Review pricing and offer a suitable plan or discount. Review fiber service experience and address possible service concerns.
8212-DJRCH,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.35,434.5,0,5,86.9,4,1,0,1,1,New,0.5126469813633899,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
4323-OHFOW,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.55,7195.35,0,70,102.79071428571427,6,1,1,0,1,Long-Term,0.1768443434233128,0,LOW,Review pricing and offer a suitable plan or discount. Recommend an online security service. Review fiber service experience and address possible service concerns.
4933-BSAIP,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,780.1,0,40,19.5025,1,0,0,0,0,Long-Term,0.01171806866004202,0,LOW,Monitor customer behavior and maintain service engagement.
2030-BTZRO,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,107.6,0,6,17.933333333333334,1,1,1,1,0,New,0.02688493112632534,0,LOW,Provide an early-tenure retention offer or onboarding support.
1116-DXXDF,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,100.45,3801.7,0,39,97.47948717948718,5,1,0,0,1,Long-Term,0.10211285939990576,0,LOW,Review pricing and offer a suitable plan or discount. Offer technical support or a support package. Review fiber service experience and address possible service concerns.
9274-CNFMO,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,1,4,77.175,2,0,0,1,1,New,0.6891589409670356,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
7758-XKCBS,Male,0,No,No,15,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.7,438.25,1,15,29.216666666666665,1,1,0,0,0,Established,0.3724316113465629,1,MEDIUM,Offer a longer-term contract with an incentive. Recommend an online security service. Consider encouraging automatic payment options.
8992-JQYUN,Male,0,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,50.35,1,1,50.35,3,1,0,1,0,New,0.7843012921134163,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
6563-VNPMN,Female,1,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.7,3778.1,0,45,83.95777777777778,4,1,1,0,1,Long-Term,0.1537580820132768,0,LOW,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Review fiber service experience and address possible service concerns.
0617-AQNWT,Female,0,Yes,No,64,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,47.85,3147.5,1,64,49.1796875,4,0,0,0,0,Long-Term,0.038509707858797315,0,LOW,Consider encouraging automatic payment options.
2267-WTPYD,Female,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.0,5438.95,0,57,95.42017543859647,5,0,1,0,1,Long-Term,0.250736108510116,0,LOW,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
0270-THENM,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,5102.35,0,72,70.86597222222223,6,0,1,0,0,Long-Term,0.012788194027675082,0,LOW,Monitor customer behavior and maintain service engagement.
2446-PLQVO,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,1,70.3,1,1,0,1,0,New,0.8206655655420206,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
4707-MAXGU,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.85,1872.2,0,72,26.00277777777778,2,0,1,0,0,Long-Term,0.012140877806798447,0,LOW,Monitor customer behavior and maintain service engagement.
2710-WYVXG,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,71.1,213.35,0,3,71.11666666666666,5,0,0,1,1,New,0.03280033444967316,0,LOW,Provide an early-tenure retention offer or onboarding support.
3005-NFMTA,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.8,5617.75,1,55,102.14090909090908,5,1,0,0,1,Long-Term,0.5180544067841223,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
6300-BWMJX,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.35,5386.5,0,59,91.29661016949152,5,0,0,0,1,Long-Term,0.24583285071943403,0,LOW,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Recommend an online security service.
8784-CGILN,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,1,18,98.71944444444443,5,1,1,0,1,Established,0.5584653858545714,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Recommend an online security service.
5389-FFVKB,Male,1,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,1,32,77.5953125,2,1,1,0,1,Established,0.3545610832895007,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
7009-LGECI,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.55,235.65,0,4,58.9125,2,1,1,1,0,New,0.2667087070701017,0,LOW,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
8444-WRIDW,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,1,66,79.15681818181818,3,1,1,0,1,Long-Term,0.24274803750484955,0,LOW,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
5022-KVDQT,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.3,2272.8,0,27,84.17777777777779,3,1,0,0,1,Established,0.5683926538605533,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
7976-CICYS,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.7,83.75,0,4,20.9375,1,1,1,1,0,New,0.11696826060361873,0,LOW,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support.
1036-GUDCL,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.05,4663.4,0,60,77.72333333333333,6,1,1,0,1,Long-Term,0.0790575446996474,0,LOW,Offer a longer-term contract with an incentive.
2005-DWQZJ,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,201.7,0,8,25.2125,1,0,0,1,0,New,0.01604829870874332,0,LOW,Provide an early-tenure retention offer or onboarding support.
8148-WOCMK,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,125.0,0,8,15.625,1,0,1,1,0,New,0.023686101930045514,0,LOW,Provide an early-tenure retention offer or onboarding support.
7815-PDTHL,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,684.4,0,35,19.554285714285715,1,1,0,0,0,Established,0.019692657552214013,0,LOW,Monitor customer behavior and maintain service engagement.
9451-LPGOO,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,1,7,88.62142857142858,3,1,0,1,1,New,0.7713952236988872,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
9173-IVZVP,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,1146.05,0,53,21.623584905660376,1,0,0,0,0,Long-Term,0.018415802534362837,0,LOW,Monitor customer behavior and maintain service engagement.
9129-UXERG,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.6,1806.35,0,18,100.35277777777776,6,1,1,0,1,Established,0.5599190663339754,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Recommend an online security service.
3635-JBPSG,Female,0,No,No,15,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,38.8,603.0,0,15,40.2,2,1,0,0,0,Established,0.10424574301895118,0,LOW,Offer technical support or a support package. Recommend an online security service.
7964-ZRKKG,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.4,5798.3,0,67,86.54179104477612,4,1,1,0,1,Long-Term,0.11040185763019834,0,LOW,Review pricing and offer a suitable plan or discount. Offer technical support or a support package. Recommend an online security service.
5868-YWPDW,Male,1,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.2,519.15,1,6,86.52499999999999,3,1,0,1,1,New,0.7207138485169478,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
6229-LSCKB,Male,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,497.6,0,6,82.93333333333334,2,1,0,1,1,New,0.7193269798146881,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
2025-JKFWI,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,1,13,100.13076923076925,5,1,0,0,1,Established,0.6604338748739647,1,MEDIUM,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Recommend an online security service.
4078-SAYYN,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,1129.75,1,11,102.70454545454544,5,1,0,1,1,New,0.850319631293125,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
1724-IQWNM,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,19.3,0,1,19.3,1,1,0,1,0,New,0.36538347376299835,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support.
8217-QYOHV,Male,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.75,266.95,0,5,53.39,3,1,0,1,0,New,0.17262249666625748,0,LOW,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support.
5546-QUERU,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.95,257.0,0,13,19.76923076923077,1,1,0,0,0,Established,0.04749102410874402,0,LOW,Monitor customer behavior and maintain service engagement.
9940-HPQPG,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.75,865.8,1,9,96.2,5,0,1,1,1,New,0.5457622609205763,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
6897-UUBNU,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.65,2623.65,0,29,90.47068965517242,4,0,0,0,1,Established,0.22268892134502946,0,LOW,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Recommend an online security service.
6127-IYJOZ,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,0,1,45.85,1,1,0,1,0,New,0.6049535651572661,1,MEDIUM,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
6618-RYATB,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.55,79.55,1,1,79.55,3,1,0,1,1,New,0.8920710610240055,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
